EmployeeID,Age,DistanceFromHome,Education,EmployeeCount,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Attrition_Risk
2483,34,10,2,1,5,77790,5.0,12,8,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2485,38,8,2,1,2,32010,1.0,11,8,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2487,31,8,5,1,5,131200,1.0,12,8,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2488,51,1,4,1,1,40330,2.0,14,8,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2489,37,24,1,1,2,32910,1.0,16,8,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2490,46,3,4,1,1,42720,7.0,13,8,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2491,36,27,3,1,4,50560,7.0,12,8,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2493,37,19,2,1,2,27030,2.0,14,8,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2495,33,8,5,1,2,82240,6.0,19,8,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2496,28,9,3,1,2,47660,1.0,12,8,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2497,39,3,4,1,2,26100,7.0,12,8,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2498,46,9,2,1,2,57310,8.0,17,8,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2499,40,2,2,1,1,25390,4.0,12,8,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2500,42,7,4,1,2,57140,5.0,11,8,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2501,35,10,1,1,2,43230,2.0,18,8,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2502,38,6,4,1,3,73360,5.0,11,8,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2505,39,2,1,1,2,51550,2.0,18,8,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2506,43,8,5,1,3,22580,4.0,18,8,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2507,41,3,3,1,3,35970,3.0,13,8,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2508,41,1,1,1,3,25150,0.0,18,8,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
2509,30,26,3,1,2,44200,9.0,11,8,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2512,40,27,2,1,3,102740,4.0,18,8,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2513,34,2,3,1,2,53430,1.0,14,8,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2514,58,2,4,1,1,23760,4.0,12,8,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2515,35,8,1,1,3,53460,0.0,14,8,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2516,47,19,5,1,2,28270,8.0,14,8,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2517,40,1,4,1,2,199430,2.0,13,8,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2518,54,27,4,1,1,31310,4.0,14,8,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2519,31,8,4,1,3,25520,2.0,18,8,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2520,28,1,2,1,3,44770,1.0,15,8,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2521,38,19,3,1,2,64740,2.0,13,8,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2522,26,8,3,1,1,30330,1.0,12,8,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2523,58,10,4,1,1,29360,2.0,13,8,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
2524,18,2,3,1,3,186060,1.0,24,8,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
2527,45,1,4,1,1,170480,4.0,15,8,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
2528,36,2,3,1,5,22900,4.0,11,8,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2529,43,8,3,1,1,36000,1.0,23,8,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2530,27,8,4,1,5,21070,0.0,13,8,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2531,29,6,2,1,1,41150,1.0,11,8,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2532,32,9,4,1,4,43270,8.0,13,8,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2533,42,11,3,1,1,178560,3.0,18,8,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2534,47,2,2,1,5,31960,4.0,14,8,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2535,46,1,3,1,1,190810,3.0,21,8,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2536,28,7,3,1,1,89660,1.0,16,8,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2537,29,16,3,1,1,22100,8.0,11,8,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2538,42,2,4,1,2,45390,4.0,17,8,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2540,46,23,1,1,2,34910,2.0,14,8,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
2541,27,2,3,1,5,45410,1.0,14,8,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2542,29,1,2,1,3,26780,1.0,25,8,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2543,43,1,3,1,1,73790,7.0,13,8,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2544,48,2,3,1,2,62720,4.0,14,8,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2547,27,16,4,1,3,49980,0.0,20,8,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2548,39,2,3,1,3,102520,8.0,13,8,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2549,55,2,3,1,1,27810,8.0,13,8,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2550,28,29,2,1,2,68520,1.0,18,8,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2553,36,11,3,1,1,131910,1.0,14,8,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2554,31,2,4,1,5,103770,1.0,14,8,0,10.0,2,10,0,2,2.0,3.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2555,34,14,2,1,1,22350,2.0,14,8,1,9.0,2,5,1,0,3.0,4.0,3.0,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2556,29,5,5,1,1,105020,3.0,12,8,0,11.0,4,3,1,2,4.0,1.0,3.0,2,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2557,37,7,2,1,1,20110,5.0,13,8,0,16.0,4,5,0,4,4.0,1.0,3.0,4,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2558,35,2,1,1,2,18590,0.0,25,8,1,4.0,2,3,0,2,4.0,2.0,3.0,2,4,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
2559,45,3,3,1,2,37600,0.0,14,8,1,10.0,2,9,3,8,2.0,4.0,2.0,2,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2560,36,5,3,1,4,177790,1.0,17,8,1,10.0,5,10,0,8,2.0,4.0,2.0,1,3,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2561,40,3,3,1,1,68330,2.0,13,8,0,22.0,3,19,11,16,1.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2562,26,26,2,1,2,68120,1.0,13,8,0,1.0,2,1,1,0,2.0,3.0,2.0,2,3,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2563,27,4,3,1,2,51710,0.0,20,8,1,9.0,1,8,0,7,1.0,3.0,2.0,2,4,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2564,48,2,3,1,2,197400,3.0,14,8,0,24.0,2,22,4,7,4.0,4.0,3.0,4,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2565,44,1,2,1,4,187110,2.0,12,8,1,10.0,0,2,2,2,2.0,1.0,3.0,3,3,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2568,36,13,3,1,3,25170,2.0,14,8,0,12.0,3,4,1,3,3.0,2.0,1.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2569,41,5,3,1,1,66230,5.0,18,8,0,14.0,3,5,1,4,,2.0,3.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2570,42,7,3,1,2,182650,9.0,12,8,1,18.0,4,13,5,7,3.0,1.0,4.0,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2571,31,9,4,1,1,161240,2.0,23,8,1,8.0,2,5,1,4,3.0,4.0,3.0,2,4,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2572,34,8,1,1,3,25850,3.0,12,8,0,9.0,5,4,0,1,4.0,4.0,2.0,3,3,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2573,31,25,2,1,3,182130,8.0,21,8,2,4.0,3,2,2,2,1.0,3.0,2.0,4,4,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2574,26,16,2,1,2,83800,0.0,14,8,0,8.0,3,7,7,7,3.0,4.0,3.0,4,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2575,45,8,4,1,2,29940,4.0,18,8,1,12.0,2,4,0,3,2.0,3.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2576,33,1,3,1,5,12230,1.0,13,8,1,10.0,3,10,0,9,2.0,3.0,2.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2577,28,8,3,1,4,11180,1.0,11,8,0,7.0,3,7,0,7,3.0,4.0,3.0,3,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2579,39,8,5,1,2,188240,6.0,19,8,1,10.0,4,3,1,2,1.0,3.0,3.0,3,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
2580,27,3,2,1,2,135770,1.0,12,8,1,6.0,2,5,1,2,2.0,2.0,2.0,3,3,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
2581,34,9,4,1,2,26250,1.0,12,8,3,16.0,4,15,6,11,3.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2583,47,1,4,1,1,45380,8.0,11,8,0,16.0,3,8,1,7,3.0,2.0,4.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2584,56,4,3,1,2,198470,4.0,14,8,0,6.0,6,0,0,0,4.0,1.0,,3,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2585,39,1,3,1,1,105120,1.0,12,8,1,10.0,2,10,7,9,1.0,1.0,3.0,3,3,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
2586,38,4,2,1,1,44440,1.0,13,8,0,20.0,2,20,0,7,4.0,2.0,3.0,3,3,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2587,58,5,3,1,5,21540,4.0,21,8,1,29.0,3,1,0,0,4.0,4.0,2.0,3,4,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
2589,38,3,4,1,1,44900,2.0,21,8,1,10.0,1,5,0,3,2.0,4.0,4.0,3,4,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2590,49,11,4,1,2,35060,3.0,11,8,1,28.0,4,5,4,3,2.0,4.0,3.0,2,3,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2591,42,1,3,1,1,23720,3.0,12,8,1,14.0,3,0,0,0,2.0,4.0,3.0,3,3,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2593,35,25,1,1,1,54100,0.0,18,8,0,6.0,4,5,0,4,2.0,1.0,1.0,3,3,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
2594,28,21,1,1,3,79780,1.0,16,8,2,5.0,2,5,1,4,3.0,3.0,2.0,3,3,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2595,31,23,1,1,1,38670,1.0,11,8,1,4.0,4,4,2,3,3.0,1.0,4.0,4,3,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2596,36,1,3,1,2,28380,1.0,19,8,2,5.0,5,5,0,2,1.0,2.0,3.0,1,3,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2597,34,2,3,1,4,46950,1.0,16,8,1,14.0,2,14,2,1,1.0,4.0,2.0,3,3,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2598,34,19,3,1,1,33390,1.0,16,8,0,9.0,2,8,1,1,4.0,3.0,2.0,2,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2599,26,2,2,1,2,20800,0.0,13,8,0,8.0,6,7,7,6,3.0,1.0,2.0,4,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2600,29,2,4,1,2,20960,0.0,22,8,0,6.0,2,5,0,2,1.0,1.0,2.0,4,4,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
2601,32,3,1,1,3,62090,5.0,17,8,1,9.0,5,5,1,2,3.0,4.0,3.0,4,3,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
2602,31,25,5,1,2,180610,1.0,14,8,1,10.0,2,10,8,7,4.0,1.0,3.0,3,3,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
